,index,runs,time,residual,event_of_run,event_nr,event_mean_residual,event_total_residual,nr_of_days,month,doy,week,country
2614,487760,h145,2008-03-25 12:00:00,412509.27666781587,8,33,394642.42922780925,27230327.61671884,69,3,85,6,NOR
2615,487761,h145,2008-03-26 12:00:00,412509.27666781587,8,33,394642.42922780925,27230327.61671884,69,3,86,6,NOR
2616,487762,h145,2008-03-27 12:00:00,412509.2766678159,8,33,394642.42922780925,27230327.61671884,69,3,87,6,NOR
2617,487763,h145,2008-03-28 12:00:00,412509.276667816,8,33,394642.42922780925,27230327.61671884,69,3,88,6,NOR
2618,487764,h145,2008-03-29 12:00:00,412509.27666781575,8,33,394642.42922780925,27230327.61671884,69,3,89,6,NOR
2619,487765,h145,2008-03-30 12:00:00,412509.2766678157,8,33,394642.42922780925,27230327.61671884,69,3,90,6,NOR
2620,487766,h145,2008-03-31 12:00:00,412509.27666781587,8,33,394642.42922780925,27230327.61671884,69,3,91,6,NOR
2621,487767,h145,2008-04-01 12:00:00,412509.2766678158,8,33,394642.42922780925,27230327.61671884,69,3,92,6,NOR
2622,487768,h145,2008-04-02 12:00:00,412509.2766678158,8,33,394642.42922780925,27230327.61671884,69,3,93,6,NOR
2623,487769,h145,2008-04-03 12:00:00,412509.2766678158,8,33,394642.42922780925,27230327.61671884,69,3,94,6,NOR
2624,487770,h145,2008-04-04 12:00:00,412509.27666781587,8,33,394642.42922780925,27230327.61671884,69,3,95,6,NOR
2625,487771,h145,2008-04-05 12:00:00,367786.5544014822,8,33,394642.42922780925,27230327.61671884,69,3,96,6,NOR
2626,487772,h145,2008-04-06 12:00:00,382812.126785132,8,33,394642.42922780925,27230327.61671884,69,3,97,6,NOR
2627,487773,h145,2008-04-07 12:00:00,411650.902032266,8,33,394642.42922780925,27230327.61671884,69,3,98,6,NOR
2628,487774,h145,2008-04-08 12:00:00,384764.9774361763,8,33,394642.42922780925,27230327.61671884,69,3,99,6,NOR
2629,487775,h145,2008-04-09 12:00:00,365540.0102386199,8,33,394642.42922780925,27230327.61671884,69,3,100,6,NOR
2630,492699,h147,2002-02-02 12:00:00,387036.7208995882,1,34,445402.20422836236,26724132.253701743,60,3,33,6,NOR
2631,492700,h147,2002-02-03 12:00:00,387036.7208995889,1,34,445402.20422836236,26724132.253701743,60,3,34,6,NOR
2632,492701,h147,2002-02-04 12:00:00,387036.7208995897,1,34,445402.20422836236,26724132.253701743,60,3,35,6,NOR
2633,492702,h147,2002-02-05 12:00:00,387036.72089958785,1,34,445402.20422836236,26724132.253701743,60,3,36,6,NOR
2634,492703,h147,2002-02-06 12:00:00,387036.7208995889,1,34,445402.20422836236,26724132.253701743,60,3,37,6,NOR
2635,492704,h147,2002-02-07 12:00:00,387036.7208995884,1,34,445402.20422836236,26724132.253701743,60,3,38,6,NOR
2636,492705,h147,2002-02-08 12:00:00,387036.7208995886,1,34,445402.20422836236,26724132.253701743,60,3,39,6,NOR
2637,492706,h147,2002-02-09 12:00:00,402803.86961923505,1,34,445402.20422836236,26724132.253701743,60,3,40,6,NOR
2638,492707,h147,2002-02-10 12:00:00,402803.86961923365,1,34,445402.20422836236,26724132.253701743,60,3,41,6,NOR
2639,492708,h147,2002-02-11 12:00:00,402803.86961923365,1,34,445402.20422836236,26724132.253701743,60,3,42,6,NOR
2640,492709,h147,2002-02-12 12:00:00,402803.869619234,1,34,445402.20422836236,26724132.253701743,60,3,43,6,NOR
2641,492710,h147,2002-02-13 12:00:00,402803.8696192339,1,34,445402.20422836236,26724132.253701743,60,3,44,6,NOR
2642,492711,h147,2002-02-14 12:00:00,402803.8696192333,1,34,445402.20422836236,26724132.253701743,60,3,45,6,NOR
2643,492712,h147,2002-02-15 12:00:00,402803.8696192339,1,34,445402.20422836236,26724132.253701743,60,3,46,6,NOR
2644,492713,h147,2002-02-16 12:00:00,455565.13747575297,1,34,445402.20422836236,26724132.253701743,60,3,47,6,NOR
2645,492714,h147,2002-02-17 12:00:00,455565.13747575297,1,34,445402.20422836236,26724132.253701743,60,3,48,6,NOR
2646,492715,h147,2002-02-18 12:00:00,455565.1374757529,1,34,445402.20422836236,26724132.253701743,60,3,49,6,NOR
2647,492716,h147,2002-02-19 12:00:00,455565.13747575297,1,34,445402.20422836236,26724132.253701743,60,3,50,6,NOR
2648,492717,h147,2002-02-20 12:00:00,455565.13747575297,1,34,445402.20422836236,26724132.253701743,60,3,51,6,NOR
2649,492718,h147,2002-02-21 12:00:00,455565.13747575297,1,34,445402.20422836236,26724132.253701743,60,3,52,6,NOR
2650,492719,h147,2002-02-22 12:00:00,455565.1374757529,1,34,445402.20422836236,26724132.253701743,60,3,53,6,NOR
2651,492720,h147,2002-02-23 12:00:00,460468.80918883835,1,34,445402.20422836236,26724132.253701743,60,3,54,6,NOR
2652,492721,h147,2002-02-24 12:00:00,471802.7916361933,1,34,445402.20422836236,26724132.253701743,60,3,55,6,NOR
2653,492722,h147,2002-02-25 12:00:00,482244.0409679815,1,34,445402.20422836236,26724132.253701743,60,3,56,6,NOR
2654,492723,h147,2002-02-26 12:00:00,482244.0409679815,1,34,445402.20422836236,26724132.253701743,60,3,57,6,NOR
2655,492724,h147,2002-02-27 12:00:00,482244.04096798156,1,34,445402.20422836236,26724132.253701743,60,3,58,6,NOR
2656,492725,h147,2002-02-28 12:00:00,482244.04096798156,1,34,445402.20422836236,26724132.253701743,60,3,59,6,NOR
2657,492726,h147,2002-03-01 12:00:00,482244.0409679816,1,34,445402.20422836236,26724132.253701743,60,3,60,6,NOR
2658,492727,h147,2002-03-02 12:00:00,491957.57442499726,1,34,445402.20422836236,26724132.253701743,60,3,61,6,NOR
2659,492728,h147,2002-03-03 12:00:00,491957.5744249973,1,34,445402.20422836236,26724132.253701743,60,3,62,6,NOR
2660,492729,h147,2002-03-04 12:00:00,491957.57442499726,1,34,445402.20422836236,26724132.253701743,60,3,63,6,NOR
2661,492730,h147,2002-03-05 12:00:00,491957.57442499726,1,34,445402.20422836236,26724132.253701743,60,3,64,6,NOR
2662,492731,h147,2002-03-06 12:00:00,491639.2624039216,1,34,445402.20422836236,26724132.253701743,60,3,65,6,NOR
2663,492732,h147,2002-03-07 12:00:00,491957.5744249973,1,34,445402.20422836236,26724132.253701743,60,3,66,6,NOR
2664,492733,h147,2002-03-08 12:00:00,491957.57442499726,1,34,445402.20422836236,26724132.253701743,60,3,67,6,NOR
2665,492734,h147,2002-03-09 12:00:00,491957.5744249973,1,34,445402.20422836236,26724132.253701743,60,3,68,6,NOR
2666,492735,h147,2002-03-10 12:00:00,491957.57442499715,1,34,445402.20422836236,26724132.253701743,60,3,69,6,NOR
2667,492736,h147,2002-03-11 12:00:00,491957.57442499715,1,34,445402.20422836236,26724132.253701743,60,3,70,6,NOR
2668,492737,h147,2002-03-12 12:00:00,482555.7169789462,1,34,445402.20422836236,26724132.253701743,60,3,71,6,NOR
2669,492738,h147,2002-03-13 12:00:00,429438.10690556647,1,34,445402.20422836236,26724132.253701743,60,3,72,6,NOR
2670,492739,h147,2002-03-14 12:00:00,472164.83935649623,1,34,445402.20422836236,26724132.253701743,60,3,73,6,NOR
2671,492740,h147,2002-03-15 12:00:00,483554.003835568,1,34,445402.20422836236,26724132.253701743,60,3,74,6,NOR
2672,492741,h147,2002-03-16 12:00:00,470929.4821996099,1,34,445402.20422836236,26724132.253701743,60,3,75,6,NOR
2673,492742,h147,2002-03-17 12:00:00,476387.6646801662,1,34,445402.20422836236,26724132.253701743,60,3,76,6,NOR
2674,492743,h147,2002-03-18 12:00:00,486664.96605376166,1,34,445402.20422836236,26724132.253701743,60,3,77,6,NOR
2675,492744,h147,2002-03-19 12:00:00,465258.20737310033,1,34,445402.20422836236,26724132.253701743,60,3,78,6,NOR
2676,492745,h147,2002-03-20 12:00:00,448344.14823475026,1,34,445402.20422836236,26724132.253701743,60,3,79,6,NOR
2677,492746,h147,2002-03-21 12:00:00,386251.21835774713,1,34,445402.20422836236,26724132.253701743,60,3,80,6,NOR
2678,492747,h147,2002-03-22 12:00:00,440726.45966095687,1,34,445402.20422836236,26724132.253701743,60,3,81,6,NOR
2679,492748,h147,2002-03-23 12:00:00,472852.20709756593,1,34,445402.20422836236,26724132.253701743,60,3,82,6,NOR
2680,492749,h147,2002-03-24 12:00:00,466610.5588776393,1,34,445402.20422836236,26724132.253701743,60,3,83,6,NOR
2681,492750,h147,2002-03-25 12:00:00,482439.65255374886,1,34,445402.20422836236,26724132.253701743,60,3,84,6,NOR
2682,492751,h147,2002-03-26 12:00:00,482439.652553749,1,34,445402.20422836236,26724132.253701743,60,3,85,6,NOR
2683,492752,h147,2002-03-27 12:00:00,482439.65255374886,1,34,445402.20422836236,26724132.253701743,60,3,86,6,NOR
2684,492753,h147,2002-03-28 12:00:00,480913.46419031464,1,34,445402.20422836236,26724132.253701743,60,3,87,6,NOR
2685,492754,h147,2002-03-29 12:00:00,409657.43842178985,1,34,445402.20422836236,26724132.253701743,60,3,88,6,NOR
2686,492755,h147,2002-03-30 12:00:00,339109.5115441637,1,34,445402.20422836236,26724132.253701743,60,3,89,6,NOR
2687,492757,h147,2002-04-01 12:00:00,357413.50723265554,1,34,445402.20422836236,26724132.253701743,60,3,91,6,NOR
2688,492758,h147,2002-04-02 12:00:00,374266.5842381208,1,34,445402.20422836236,26724132.253701743,60,3,92,6,NOR
2689,492759,h147,2002-04-03 12:00:00,353125.87694571237,1,34,445402.20422836236,26724132.253701743,60,3,93,6,NOR
2690,512856,h152,2008-02-13 12:00:00,370637.38174376776,3,35,390189.45436072303,26532882.896529164,68,3,44,8,NOR
2691,512858,h152,2008-02-15 12:00:00,370637.381743768,3,35,390189.45436072303,26532882.896529164,68,3,46,8,NOR
2692,512859,h152,2008-02-16 12:00:00,383253.8636876525,3,35,390189.45436072303,26532882.896529164,68,3,47,8,NOR
2693,512860,h152,2008-02-17 12:00:00,383253.86368765245,3,35,390189.45436072303,26532882.896529164,68,3,48,8,NOR
2694,512861,h152,2008-02-18 12:00:00,383253.86368765205,3,35,390189.45436072303,26532882.896529164,68,3,49,8,NOR
2695,512862,h152,2008-02-19 12:00:00,383253.86368765484,3,35,390189.45436072303,26532882.896529164,68,3,50,8,NOR
2696,512863,h152,2008-02-20 12:00:00,383253.863687654,3,35,390189.45436072303,26532882.896529164,68,3,51,8,NOR
2697,512864,h152,2008-02-21 12:00:00,383253.86368765216,3,35,390189.45436072303,26532882.896529164,68,3,52,8,NOR
2698,512865,h152,2008-02-22 12:00:00,383253.86368765216,3,35,390189.45436072303,26532882.896529164,68,3,53,8,NOR
2699,512866,h152,2008-02-23 12:00:00,391888.04257903364,3,35,390189.45436072303,26532882.896529164,68,3,54,8,NOR
2700,512867,h152,2008-02-24 12:00:00,391888.04257903324,3,35,390189.45436072303,26532882.896529164,68,3,55,8,NOR
2701,512868,h152,2008-02-25 12:00:00,391888.04257903295,3,35,390189.45436072303,26532882.896529164,68,3,56,8,NOR
2702,512869,h152,2008-02-26 12:00:00,391888.0425790331,3,35,390189.45436072303,26532882.896529164,68,3,57,8,NOR
2703,512870,h152,2008-02-27 12:00:00,391888.04257903306,3,35,390189.45436072303,26532882.896529164,68,3,58,8,NOR
2704,512871,h152,2008-02-28 12:00:00,391888.04257903306,3,35,390189.45436072303,26532882.896529164,68,3,59,8,NOR
2705,512872,h152,2008-02-29 12:00:00,391888.04257903295,3,35,390189.45436072303,26532882.896529164,68,3,60,8,NOR
2706,512873,h152,2008-03-01 12:00:00,398217.8019939497,3,35,390189.45436072303,26532882.896529164,68,3,61,8,NOR
2707,512874,h152,2008-03-02 12:00:00,398217.8019939497,3,35,390189.45436072303,26532882.896529164,68,3,62,8,NOR
2708,512875,h152,2008-03-03 12:00:00,398217.80199394963,3,35,390189.45436072303,26532882.896529164,68,3,63,8,NOR
2709,512876,h152,2008-03-04 12:00:00,398217.8019939497,3,35,390189.45436072303,26532882.896529164,68,3,64,8,NOR
2710,512877,h152,2008-03-05 12:00:00,398217.80199394963,3,35,390189.45436072303,26532882.896529164,68,3,65,8,NOR
2711,512878,h152,2008-03-06 12:00:00,398217.8019939496,3,35,390189.45436072303,26532882.896529164,68,3,66,8,NOR
2712,512879,h152,2008-03-07 12:00:00,398217.80199394963,3,35,390189.45436072303,26532882.896529164,68,3,67,8,NOR
2713,512880,h152,2008-03-08 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,68,8,NOR
2714,512881,h152,2008-03-09 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,69,8,NOR
2715,512882,h152,2008-03-10 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,70,8,NOR
2716,512883,h152,2008-03-11 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,71,8,NOR
2717,512884,h152,2008-03-12 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,72,8,NOR
2718,512885,h152,2008-03-13 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,73,8,NOR
2719,512886,h152,2008-03-14 12:00:00,403017.6319300957,3,35,390189.45436072303,26532882.896529164,68,3,74,8,NOR
2720,512887,h152,2008-03-15 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,75,8,NOR
2721,512888,h152,2008-03-16 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,76,8,NOR
2722,512889,h152,2008-03-17 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,77,8,NOR
2723,512890,h152,2008-03-18 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,78,8,NOR
2724,512891,h152,2008-03-19 12:00:00,390150.2532123694,3,35,390189.45436072303,26532882.896529164,68,3,79,8,NOR
2725,512892,h152,2008-03-20 12:00:00,384926.0109482116,3,35,390189.45436072303,26532882.896529164,68,3,80,8,NOR
2726,512893,h152,2008-03-21 12:00:00,347993.36840765446,3,35,390189.45436072303,26532882.896529164,68,3,81,8,NOR
2727,512896,h152,2008-03-24 12:00:00,339522.709528438,3,35,390189.45436072303,26532882.896529164,68,3,84,8,NOR
2728,512897,h152,2008-03-25 12:00:00,397663.68934252684,3,35,390189.45436072303,26532882.896529164,68,3,85,8,NOR
2729,512898,h152,2008-03-26 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,86,8,NOR
2730,512899,h152,2008-03-27 12:00:00,403017.6319300957,3,35,390189.45436072303,26532882.896529164,68,3,87,8,NOR
2731,512900,h152,2008-03-28 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,88,8,NOR
2732,512901,h152,2008-03-29 12:00:00,403017.63193009584,3,35,390189.45436072303,26532882.896529164,68,3,89,8,NOR
2733,512902,h152,2008-03-30 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,90,8,NOR
2734,512903,h152,2008-03-31 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,91,8,NOR
2735,512904,h152,2008-04-01 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,92,8,NOR
2736,512905,h152,2008-04-02 12:00:00,403017.6319300957,3,35,390189.45436072303,26532882.896529164,68,3,93,8,NOR
2737,512906,h152,2008-04-03 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,94,8,NOR
2738,512907,h152,2008-04-04 12:00:00,401350.3995367335,3,35,390189.45436072303,26532882.896529164,68,3,95,8,NOR
2739,512908,h152,2008-04-05 12:00:00,391860.7538990492,3,35,390189.45436072303,26532882.896529164,68,3,96,8,NOR
2740,512909,h152,2008-04-06 12:00:00,402811.3108777266,3,35,390189.45436072303,26532882.896529164,68,3,97,8,NOR
2741,512910,h152,2008-04-07 12:00:00,403017.6319300956,3,35,390189.45436072303,26532882.896529164,68,3,98,8,NOR
2742,512911,h152,2008-04-08 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,99,8,NOR
2743,512912,h152,2008-04-09 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,100,8,NOR
2744,512913,h152,2008-04-10 12:00:00,403017.6319300958,3,35,390189.45436072303,26532882.896529164,68,3,101,8,NOR
2745,512914,h152,2008-04-11 12:00:00,403017.63193009555,3,35,390189.45436072303,26532882.896529164,68,3,102,8,NOR
2746,512915,h152,2008-04-12 12:00:00,403017.63193009555,3,35,390189.45436072303,26532882.896529164,68,3,103,8,NOR
2747,512916,h152,2008-04-13 12:00:00,403017.6319300957,3,35,390189.45436072303,26532882.896529164,68,3,104,8,NOR
2748,512917,h152,2008-04-14 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,105,8,NOR
2749,512918,h152,2008-04-15 12:00:00,403017.63193009567,3,35,390189.45436072303,26532882.896529164,68,3,106,8,NOR
2750,512919,h152,2008-04-16 12:00:00,392491.7840347836,3,35,390189.45436072303,26532882.896529164,68,3,107,8,NOR
2751,512920,h152,2008-04-17 12:00:00,361353.18283024407,3,35,390189.45436072303,26532882.896529164,68,3,108,8,NOR
2752,512921,h152,2008-04-18 12:00:00,356513.70077477803,3,35,390189.45436072303,26532882.896529164,68,3,109,8,NOR
2753,512922,h152,2008-04-19 12:00:00,342316.26099948125,3,35,390189.45436072303,26532882.896529164,68,3,110,8,NOR
2754,512924,h152,2008-04-21 12:00:00,343267.17024419864,3,35,390189.45436072303,26532882.896529164,68,3,112,8,NOR
2755,512925,h152,2008-04-22 12:00:00,342635.48140680126,3,35,390189.45436072303,26532882.896529164,68,3,113,8,NOR
2756,512927,h152,2008-04-24 12:00:00,352560.5589532269,3,35,390189.45436072303,26532882.896529164,68,3,115,8,NOR
2757,512928,h152,2008-04-25 12:00:00,343162.2142482005,3,35,390189.45436072303,26532882.896529164,68,3,116,8,NOR
2758,184571,h061,2004-01-01 12:00:00,400810.18247329677,3,36,455437.4235079671,26415370.56346209,58,1,1,2,NOR
2759,184572,h061,2004-01-02 12:00:00,400810.1824732967,3,36,455437.4235079671,26415370.56346209,58,1,2,2,NOR
2760,184573,h061,2004-01-03 12:00:00,439631.98176978773,3,36,455437.4235079671,26415370.56346209,58,1,3,2,NOR
2761,184574,h061,2004-01-04 12:00:00,429681.74683942046,3,36,455437.4235079671,26415370.56346209,58,1,4,2,NOR
2762,184575,h061,2004-01-05 12:00:00,466531.2492952594,3,36,455437.4235079671,26415370.56346209,58,1,5,2,NOR
2763,184576,h061,2004-01-06 12:00:00,468595.1216120027,3,36,455437.4235079671,26415370.56346209,58,1,6,2,NOR
2764,184577,h061,2004-01-07 12:00:00,468595.12161200284,3,36,455437.4235079671,26415370.56346209,58,1,7,2,NOR
2765,184578,h061,2004-01-08 12:00:00,468595.1216120028,3,36,455437.4235079671,26415370.56346209,58,1,8,2,NOR
2766,184579,h061,2004-01-09 12:00:00,468595.12161200284,3,36,455437.4235079671,26415370.56346209,58,1,9,2,NOR
2767,184580,h061,2004-01-10 12:00:00,498314.0809844154,3,36,455437.4235079671,26415370.56346209,58,1,10,2,NOR
2768,184581,h061,2004-01-11 12:00:00,498314.0809844158,3,36,455437.4235079671,26415370.56346209,58,1,11,2,NOR
2769,184582,h061,2004-01-12 12:00:00,498314.0809844154,3,36,455437.4235079671,26415370.56346209,58,1,12,2,NOR
2770,184583,h061,2004-01-13 12:00:00,498314.0809844155,3,36,455437.4235079671,26415370.56346209,58,1,13,2,NOR
2771,184584,h061,2004-01-14 12:00:00,498314.0809844154,3,36,455437.4235079671,26415370.56346209,58,1,14,2,NOR
2772,184585,h061,2004-01-15 12:00:00,498314.08098441554,3,36,455437.4235079671,26415370.56346209,58,1,15,2,NOR
2773,184586,h061,2004-01-16 12:00:00,498314.08098441566,3,36,455437.4235079671,26415370.56346209,58,1,16,2,NOR
2774,184587,h061,2004-01-17 12:00:00,507911.59145154053,3,36,455437.4235079671,26415370.56346209,58,1,17,2,NOR
2775,184588,h061,2004-01-18 12:00:00,507911.59145154007,3,36,455437.4235079671,26415370.56346209,58,1,18,2,NOR
2776,184589,h061,2004-01-19 12:00:00,507911.5914515402,3,36,455437.4235079671,26415370.56346209,58,1,19,2,NOR
2777,184590,h061,2004-01-20 12:00:00,507911.59145154007,3,36,455437.4235079671,26415370.56346209,58,1,20,2,NOR
2778,184591,h061,2004-01-21 12:00:00,507911.5914515402,3,36,455437.4235079671,26415370.56346209,58,1,21,2,NOR
2779,184592,h061,2004-01-22 12:00:00,507911.5914515401,3,36,455437.4235079671,26415370.56346209,58,1,22,2,NOR
2780,184593,h061,2004-01-23 12:00:00,507911.5914515403,3,36,455437.4235079671,26415370.56346209,58,1,23,2,NOR
2781,184594,h061,2004-01-24 12:00:00,507911.59145154,3,36,455437.4235079671,26415370.56346209,58,1,24,2,NOR
2782,184595,h061,2004-01-25 12:00:00,507911.5914515403,3,36,455437.4235079671,26415370.56346209,58,1,25,2,NOR
2783,184596,h061,2004-01-26 12:00:00,507911.5914515402,3,36,455437.4235079671,26415370.56346209,58,1,26,2,NOR
2784,184597,h061,2004-01-27 12:00:00,507911.59145154024,3,36,455437.4235079671,26415370.56346209,58,1,27,2,NOR
2785,184598,h061,2004-01-28 12:00:00,503893.8633087333,3,36,455437.4235079671,26415370.56346209,58,1,28,2,NOR
2786,184599,h061,2004-01-29 12:00:00,412583.7607486293,3,36,455437.4235079671,26415370.56346209,58,1,29,2,NOR
2787,184600,h061,2004-01-30 12:00:00,384867.30309524026,3,36,455437.4235079671,26415370.56346209,58,1,30,2,NOR
2788,184601,h061,2004-01-31 12:00:00,434230.459031349,3,36,455437.4235079671,26415370.56346209,58,1,31,2,NOR
2789,184602,h061,2004-02-01 12:00:00,450520.9180065213,3,36,455437.4235079671,26415370.56346209,58,1,32,2,NOR
2790,184603,h061,2004-02-02 12:00:00,342137.69848765264,3,36,455437.4235079671,26415370.56346209,58,1,33,2,NOR
2791,184604,h061,2004-02-03 12:00:00,417269.10486110725,3,36,455437.4235079671,26415370.56346209,58,1,34,2,NOR
2792,184605,h061,2004-02-04 12:00:00,477576.6423891714,3,36,455437.4235079671,26415370.56346209,58,1,35,2,NOR
